input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
30fec9a5-42e7-4daa-833a-e61d126f68b3,https://www.google.com/maps/place/Taverna+dei+migliori/data=!4m7!3m6!1s0x132f619768b240d9:0xf4c5189dd0d05a09!8m2!3d41!4d12!16s%2Fg%2F113dk17n_!19sChIJ2UCyaJdhLxMRCVrQ0J0YxfQ?authuser=0&hl=en&rclk=1,Taverna dei migliori,Italian restaurant,"Viale Manzoni, 107, 00185 Roma RM, Italy","{""Friday"":[""12–11:30 PM""],""Monday"":[""12–11:30 PM""],""Saturday"":[""12–11:30 PM""],""Sunday"":[""12–11:30 PM""],""Thursday"":[""12–11:30 PM""],""Tuesday"":[""12–11:30 PM""],""Wednesday"":[""12–11:30 PM""]}","{""Friday"":{""10"":0,""11"":0,""12"":35,""13"":41,""14"":41,""15"":35,""16"":41,""17"":49,""18"":63,""19"":79,""20"":89,""21"":86,""22"":71,""23"":52,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":0,""12"":41,""13"":52,""14"":52,""15"":52,""16"":51,""17"":61,""18"":75,""19"":89,""20"":94,""21"":90,""22"":71,""23"":47,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":0,""12"":34,""13"":41,""14"":47,""15"":47,""16"":45,""17"":45,""18"":56,""19"":73,""20"":91,""21"":91,""22"":79,""23"":55,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":0,""12"":38,""13"":57,""14"":59,""15"":51,""16"":44,""17"":44,""18"":61,""19"":80,""20"":88,""21"":81,""22"":65,""23"":42,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":0,""12"":30,""13"":32,""14"":36,""15"":36,""16"":40,""17"":50,""18"":64,""19"":84,""20"":99,""21"":100,""22"":80,""23"":54,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":0,""12"":30,""13"":36,""14"":42,""15"":47,""16"":50,""17"":57,""18"":64,""19"":70,""20"":77,""21"":83,""22"":71,""23"":51,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":0,""12"":30,""13"":39,""14"":42,""15"":44,""16"":44,""17"":46,""18"":56,""19"":69,""20"":78,""21"":80,""22"":66,""23"":50,""6"":0,""7"":0,""8"":0,""9"":0}}",https://www.tavernadeimigliori.com/,+39 06 7720 0413,"VGV6+J9 Rome, Metropolitan City of Rome Capital, Italy",4138,4.600000,"{""1"":90,""2"":92,""3"":231,""4"":612,""5"":3113}",41.894099,12.510938,17637530581758663177,Closed ⋅ Opens 12 PM,Classic Roman-style pasta & meat dishes served in homey interiors or on a sidewalk terrace.,https://search.google.com/local/reviews?placeid=ChIJ2UCyaJdhLxMRCVrQ0J0YxfQ&q=Taverna+dei+migliori&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/p/AF1QipPZGW226yl6CeMgON-DC9bpPAdl7kchVUm8nusF=w408-h272-k-no,Europe/Rome,€20–30,0x132f619768b240d9:0xf4c5189dd0d05a09,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNxbsxBBUsL4Wz1pbYsXgTybqkMLo5uXp2NVFIX=w447-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3MpnjQZKjm98cXeSrl6s6nfpx5_RkajY25pYRPZlzqlc_MSI5eDGcMxc3R7UhvVewEzoOpo6dCwGGuoS5EDIW4uM2lIW7e8Wq2WXvTioZNCyqcZ9DmUDGo61Fakcy58m_pu-ae4tEQcTy=w224-h485-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhFGd5LuVCmpSTDvmt_Ow4la2WceqDF7JHgRQWqPEhwNc6YXbHAfmQeegAncePVh7UlSkezQbtNuUY6HrLyM8P7XytRmFifgH-bVzYthgl6Q12ud3lmVdY_j0zBgmylqJpnrkx=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nos_54beJ2O9SaL2bahYnUEEOd5qlVO3ApdSZ2hbDpJFyHdbq58W4j8uf4w637oZD_npLgLDyOPdQh3HSdTNf-WK6Swp_BsjKKkBDNFAmyctOsOoB4Vl9ulvx1-JXzsb3v-87Wx=w224-h329-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO_1Pet7d7Yb4lt5hBZCulcZpUYHZBGkONDLdem=w224-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNf9iow5zvvfuzr9cQfsXjHvIelvNLS-0PwK8WW=w447-h298-k-no""},{""title"":""Pizza"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbau1nfFIXOmLxGNiWhKWUKlVkR2oWap5iNKtWQZ4YQhBxz5VzKqg5NoUkgJqD_jD47UguDFZj4Fhx1WBL2nLKTo8Lu4SMJcpUkCGYzYdKUKOSj2RZ5ytbbdNVQwMLJUVPjU5a=w224-h298-k-no""},{""title"":""Carbonara"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQnJCZVHVW644kTwmR6aeZnThsH0l-297TnrU42Kod2Vk_S2MLGSAg8EcB8lrr7EQiYc-v4sSbGl1o7D-9luDrqmJ5Ya2CocjXLTKdCxsvvysbTzzu1NVDDrEaE2s3hDRZ6r6oALYjdLg=w298-h298-k-no""},{""title"":""Panna cotta"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6R1R99_fNzwCQ0f9_q5f94o5XB2nXf81u32RylakcfqCXjXPAW1_Xu2LkSJQrV93k9HMkQ6ledcS3-enikAgryISybG5f5gZKkenNlbk6OPmHDZpj6VbaVOJIWwF8Cs9h4mj4pA=w397-h298-k-no""},{""title"":""Tiramisu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUV5mc6NOQy1HdW9M33dRh1CpKYaFLRGkET-n_1x-wX_XVtyfMiPPZjOh2PDN1OQEYYDR0Xb-uiYXSSOyyQv7ZtQF6eGGLkJ-Q0mcU2ZKEixr9I-7PiTHgwNxYZgipDlr5hMWQQpQ6SWii=w397-h298-k-no""},{""title"":""Gnocchi"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozE9x6kq7v3fw_D4avCX-zj2zDYA_yL-k-o4qLidg466t3iAVBVlNIEx-ganTLkvX-Su0H__XkgJbnIrAcWyxg4dZslYMxPLMUUOcM3N9W7dKldtjbTpnHcNafRRlM9rvN2TctbQ=w397-h298-k-no""},{""title"":""Bruschetta"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOxqv36ia4mow7vEOMeb1NtfN36T3WY1x6DrXwjJR39oNuGcuAq82dzRlmo6hswKIGTmkY1tjcqKTdL84si0DPFFGXodwSd56-eK4hmYUz_JgSt-MyV0SoYq-KMzjXTvlRk7vu2w=w224-h298-k-no""},{""title"":""Lasagna"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npf2lr72KH8dIVcyW7z8qXkRr7QwL1PCLymtzL5BnKQ3e3TmvdHe5XB3pOEVAOGj5GofoyP3hOenrDLiDkZYCt_fmmwEpntT8LKy-ITwyiotc1PLlz6sYRwCFv3u2VTuSgalT3K=w224-h298-k-no""},{""title"":""Bucatini"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGb65SfOq6JQvIiuR7_jTMxjdDcvEh6_6kHpxIH7HsPWGwKJgcLQjpYMm7rTJMz_JEgr4tAB-k34CFh_jD6Bw21gxaa84IctJsnk3wq5vl4O-UHISBRqjXWi2rxycu7JMmfFY=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPZGW226yl6CeMgON-DC9bpPAdl7kchVUm8nusF=w447-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0hCTpmw1s9mgto3oFK2B3w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=218.433\u0026pitch=0\u0026thumbfov=100""}]","[{""link"":""https://www.tavernadeimigliori.com/prenota/"",""source"":""tavernadeimigliori.com""}]","[{""link"":""https://www.tavernadeimigliori.com/prenota/"",""source"":""tavernadeimigliori.com""}]","{""link"":""https://www.tavernadeimigliori.com/menu.php"",""source"":""tavernadeimigliori.com""}","{""id"":""117392088123448402220"",""name"":""Taverna dei migliori (Owner)"",""link"":""https://www.google.com/maps/contrib/117392088123448402220""}","{""borough"":"""",""street"":""Viale Manzoni, 107"",""city"":""Rome"",""postal_code"":""00185"",""state"":""Metropolitan City of Rome Capital"",""country"":""IT""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great coffee"",""enabled"":true},{""name"":""Great dessert"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Hard liquor"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cozy"",""enabled"":true},{""name"":""Quiet"",""enabled"":true},{""name"":""Romantic"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family-friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Tourists"",""enabled"":true},{""name"":""Transgender safespace"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Dinner reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",[],null,
30fec9a5-42e7-4daa-833a-e61d126f68b3,https://www.google.com/maps/place/Cantina+e+Cucina/data=!4m7!3m6!1s0x132f604568d4a29f:0x536cf83571d46791!8m2!3d41!4d12!16s%2Fg%2F1tfcqh0c!19sChIJn6LUaEVgLxMRkWfUcTX4bFM?authuser=0&hl=en&rclk=1,Cantina e Cucina,Restaurant,"V. del Governo Vecchio, 87, 00186 Roma RM, Italy","{""Friday"":[""11 AM–11:30 PM""],""Monday"":[""11 AM–11:30 PM""],""Saturday"":[""11 AM–11:30 PM""],""Sunday"":[""11 AM–11:30 PM""],""Thursday"":[""11 AM–11:30 PM""],""Tuesday"":[""11 AM–11:30 PM""],""Wednesday"":[""11 AM–11:30 PM""]}","{""Friday"":{""10"":0,""11"":26,""12"":43,""13"":55,""14"":56,""15"":49,""16"":46,""17"":46,""18"":57,""19"":69,""20"":76,""21"":80,""22"":64,""23"":42,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":31,""12"":50,""13"":63,""14"":69,""15"":69,""16"":69,""17"":70,""18"":83,""19"":92,""20"":100,""21"":91,""22"":71,""23"":44,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":25,""12"":42,""13"":57,""14"":58,""15"":52,""16"":44,""17"":45,""18"":52,""19"":67,""20"":78,""21"":84,""22"":73,""23"":50,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":23,""12"":40,""13"":59,""14"":72,""15"":70,""16"":57,""17"":50,""18"":59,""19"":74,""20"":82,""21"":73,""22"":54,""23"":33,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":28,""12"":44,""13"":49,""14"":50,""15"":43,""16"":40,""17"":47,""18"":58,""19"":73,""20"":76,""21"":71,""22"":53,""23"":33,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":16,""12"":30,""13"":42,""14"":43,""15"":40,""16"":37,""17"":40,""18"":43,""19"":56,""20"":59,""21"":60,""22"":46,""23"":27,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":22,""12"":32,""13"":40,""14"":42,""15"":40,""16"":40,""17"":42,""18"":57,""19"":71,""20"":83,""21"":82,""22"":68,""23"":45,""6"":0,""7"":0,""8"":0,""9"":0}}",http://www.cantinaecucina.it/,+39 06 689 2574,"VFXC+5M Rome, Metropolitan City of Rome Capital, Italy",16102,4.700000,"{""1"":324,""2"":264,""3"":690,""4"":2121,""5"":12703}",41.897948,12.471638,6011452511059470225,Closed ⋅ Opens 11 AM,"Casual restaurant serving regional fare & pizzas amid rustic, vintage-style surroundings.",https://search.google.com/local/reviews?placeid=ChIJn6LUaEVgLxMRkWfUcTX4bFM&q=Cantina+e+Cucina&authuser=0&hl=en&gl=US,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdv3N1-hNIjVAbsMsNQos2PCwvrP5VLFiD3K2h1vzDq09bttv8PaPk1kz-juhYd4LmkiRuig7gWKlZdkxk5Q8PLFI4UUJ34XHtsl1kn0dYrEuq5SECmhVlVpnX1OS4bhlHTWP8=w408-h544-k-no,Europe/Rome,€20–30,0x132f604568d4a29f:0x536cf83571d46791,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdv3N1-hNIjVAbsMsNQos2PCwvrP5VLFiD3K2h1vzDq09bttv8PaPk1kz-juhYd4LmkiRuig7gWKlZdkxk5Q8PLFI4UUJ34XHtsl1kn0dYrEuq5SECmhVlVpnX1OS4bhlHTWP8=w224-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4notNQ7Km_WAm4yIUgCMDDeat84v1tt64aDGm295wVCWozgm2TmpsCvWYSBbAEPSLSRfcBP7NrXdoRwZkE7JpQGwRO4ANZK0noqGi52fFRojWBsZ7mQdybV9GvIbp4TL7P0GNb0hRpfu10zn=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEelswfF_syTrcoEDx2NbqkL_L4TM4HL68yqSuZtbbVOjaxVRl3cdfxCIoq7a94a-Pq7L-NphRtahaJZoYuBwYP9by2z5ejDvHB5c_z5N7No6AHlafl8aPTMGvqP5maYTTiLvk-g=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrppbw7_JvjkQPBVFQpRqpC-JYR5pREWSzW8pLdBIGsNR2--zKEQ313qebl4GqXVHE9-cjb9p7NmHlgHJkGuxReXbwSPOGEVANIKxAM3gOPfsXhoGrLGuwWaeUTYu0tWw4zc7jY=w224-h398-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUyX4m5MRkubNx0jZ-fryswdpis5K9-lDn8JyryvYu8NH4HprjjGan8m-21fa4vtKcWvlrSbwIQAmgZfDJhjbgV0rksVar4h69YUORlcQEqNoTjHmQIlQIgiLS50sMh34eQOcY2w=w529-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrso3Lvq6e6A3xtolkY0bLL_VqN7lOU9TMuLPzsfwicIwnzPnWUzPD1N6ZW6S5wlPV7BsLmKJoDJzGO4u79SRd6aFMEhmqZAxzF7hoaSbg3tlf_5e1XjBhavh5mdzTiYyfE-TZ7JQ=w224-h398-k-no""},{""title"":""Spaghetti and meatballs"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpQ3qVoMHquvc6kOkQ4pdOThTO02QgmH_QG-65BYLeRHydgdgQZO2JY2cKnwJsNobj2f2gM-2vN1Cs9V00rgv0N7U3UXvdp7aqEx0hMV-Y8qjZKMCUwDP8BqSG2IVPWl6YNnk=w397-h298-k-no""},{""title"":""Carbonara"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0qCAn3SXGaTmocsBXeIIRHRkrql8FNeqPOFEdPsW1eEWxkE1h5liYHniDELNdvMVe1l00ewmAWNMTijxnb7_aRgLvrBWCECYj_xETuX1HGcF9BBB3l1LKgLfc74iZ8wSFpwFL=w529-h298-k-no""},{""title"":""Ravioli"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nop2Fu8xSKO6PVknv6hpj2X7LXU-oDqactt8l-VETyZipDxQPYjPeOh6IYP-reCi7jyAxwcGJiSL0KG3VZAqlDy0gWfqp5c9uQURu2BIYqRA56BhIV4ONw9qucFFthNwXSqOqR7jA=w224-h298-k-no""},{""title"":""Tiramisu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptLqRyWJd5xtP2h_dPj5d9tETpWt1_5BrB1wn1bXXLTQd73U5pSEUihPaHhE0gWrGfhoYXvKa433a-WkV2KDPg-8wYePJgVw73FcoYg25y9uQXBIx-8WoL2jTgWzS-YSzHlWUL=w249-h298-k-no""},{""title"":""Carciofi alla giudia"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrn4FUFpbw2wpS-JZfChg6prXNQAgL12cZqRnbIM66ZdErtIfqcdeNYpIzbakyn0aROROo5VR9W-oA4AEMA8KbGxHSVDdC7E9GlxTMNK1DX6zxI-4ZU8zPawhD-luU0SqYK-3Jwuw=w397-h298-k-no""},{""title"":""Rigatoni"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noziXKchWFF0RTUchHJINVmVkdV2fxizoMhyGd4UEaGytxU8m82gNOsPySBTuoSO-6WJdVKuU95pQ65z5tjEuDf0ddzRgamiXrmJrBZ_KfvdMBRxvaLDGy-w7JVp-J8u7xO95M1=w307-h298-k-no""},{""title"":""Lasagna"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBDdR-TXkT_Gyd9oTvmESL_g7hNJXHf_94tgeLT39DNyKlAWVgQLOW6rZTRFSCBJIvUA9qEhjFYNs4H6tCtzyY0b-_c_6WXMp1PCzgKwFl90Pey1nTUiuH5zgY-ePNfTzaAqZQ=w529-h298-k-no""},{""title"":""Bucatini"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0sibAUz0EeT1x5eUIlZtRLmOEJgI22378Db_Lm_6sTOrJqatgxDNe50G_k5B7jh6t0klruyzzVmTZWNRnFiCItcuj2Uf_ATtFTRy90byKHFRApQpuZdRiU2HuBanzKN5bp5CQXQdUcNJR=w256-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq7EWI2cZbMbUdApW3iZbXG6XjQZrBJ7p8Dm6cGydZW6gq2KLOuE0dWVg3JpNIQwc0K-fQjWHOLDe_T12c0kuKiz6gxGlfAl37mQmlb9jQGs_Dbn3oH0x4PDsfJYw_evBb0kLND=w224-h298-k-no-pi-10-ya170.00002-ro0-fo100""}]",null,null,"{""link"":""https://cantinaecucina.it/wp-content/uploads/2024/05/Cantina_ITA_EST2024.pdf"",""source"":""cantinaecucina.it""}","{""id"":""115886966661782337184"",""name"":""Cantina e Cucina (Owner)"",""link"":""https://www.google.com/maps/contrib/115886966661782337184""}","{""borough"":"""",""street"":""V. del Governo Vecchio, 87"",""city"":""Rome"",""postal_code"":""00186"",""state"":""Metropolitan City of Rome Capital"",""country"":""IT""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true},{""name"":""Delivery"",""enabled"":false}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great beer selection"",""enabled"":true},{""name"":""Great cocktails"",""enabled"":true},{""name"":""Great coffee"",""enabled"":true},{""name"":""Great dessert"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true},{""name"":""Rooftop seating"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Happy hour drinks"",""enabled"":true},{""name"":""Hard liquor"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Organic dishes"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar onsite"",""enabled"":true},{""name"":""Restroom"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cozy"",""enabled"":true},{""name"":""Romantic"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""College students"",""enabled"":true},{""name"":""Family-friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Dinner reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true},{""name"":""Usually a wait"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""High chairs"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Parking"",""enabled"":false}]}]",[],null,
